#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_10579	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_10590	Bacteria	unknown	unknown	unknown	unknown	g_	s_
ASV_10605	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	g_	s_
ASV_10607	Eukaryota	Cryptophyta	unknown	Pyrenomonadales	Geminigeraceae	g_	s_
ASV_10615	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_10619	Eukaryota	Oomycota	Oomycetes	unassigned	unassigned	g_	s_
ASV_10626	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	g_	s_
ASV_10635	Eukaryota	Bacillariophyta	unassigned	unassigned	unassigned	g_	s_
ASV_10644	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_10653	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_10661	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_10662	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_10688	Eukaryota	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	g_	s_
ASV_10694	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_10709	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_10711	Eukaryota	Ochrophyta	Chrysophyceae	Chromulinales	Paraphysomonadaceae	g_	s_
ASV_10720	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_10726	Eukaryota	Haptophyta	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_10751	Eukaryota	Arthropoda	Insecta	Diptera	unassigned	g_	s_
ASV_10756	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_10759	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia cuspidata
ASV_10762	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_10809	Eukaryota	Haptophyta	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_10820	Eukaryota	Oomycota	Oomycetes	unassigned	unassigned	g_	s_
ASV_10821	Eukaryota	Bacillariophyta	unassigned	unassigned	unassigned	g_	s_
ASV_10823	Eukaryota	Arthropoda	Arachnida	Sarcoptiformes	Peloppiidae	g_	s_
ASV_10828	Eukaryota	Ochrophyta	Dictyochophyceae	Pedinellales	unknown	g_	s_
ASV_10838	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Ctenocalanus	Ctenocalanus vanus
ASV_10843	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_10848	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_10863	Eukaryota	Arthropoda	Insecta	Diptera	unassigned	g_	s_
ASV_10884	Eukaryota	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	g_	s_
ASV_10888	Eukaryota	Arthropoda	Insecta	unassigned	unassigned	g_	s_
ASV_10891	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	g_	s_
ASV_10895	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_10901	Eukaryota	unknown	unknown	Telonemida	unassigned	g_	s_
ASV_10902	Eukaryota	Chlorophyta	Chloropicophyceae	Chloropicales	Chloropicaceae	g_	s_
ASV_10906	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	g_	s_
ASV_10921	Eukaryota	Arthropoda	Arachnida	Araneae	Gradungulidae	g_	s_
ASV_10922	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Coscinodiscaceae	g_	s_
ASV_10924	Eukaryota	Oomycota	Oomycetes	unassigned	unassigned	g_	s_
ASV_10927	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_10928	Eukaryota	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	g_	s_
ASV_10949	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_10950	Eukaryota	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	g_	s_
ASV_10952	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_10953	Eukaryota	Haptophyta	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_10966	Eukaryota	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	g_	s_
ASV_10968	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_10975	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_10978	Eukaryota	unknown	Raphidophyceae	Chattonellales	Chattonellaceae	g_	s_
ASV_10994	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_10996	Eukaryota	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	g_	s_
ASV_11013	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_11022	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_11031	Eukaryota	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	g_	s_
ASV_11037	Eukaryota	Arthropoda	Insecta	Lepidoptera	unknown	g_	s_
ASV_11053	Eukaryota	Mollusca	Bivalvia	Arcoida	Arcidae	g_	s_
ASV_11056	Eukaryota	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	g_	s_
ASV_11063	Eukaryota	Oomycota	Oomycetes	unassigned	unassigned	g_	s_
ASV_11071	Eukaryota	Bacillariophyta	unassigned	unassigned	unassigned	g_	s_
ASV_11089	Eukaryota	Oomycota	Oomycetes	unassigned	unassigned	g_	s_
ASV_11125	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	g_	s_
ASV_11135	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	g_	s_
ASV_11137	Eukaryota	Oomycota	Oomycetes	Pythiales	Pythiaceae	g_	s_
ASV_11145	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_11165	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_11169	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_11199	Eukaryota	Ochrophyta	Phaeophyceae	Sphacelariales	Choristocarpaceae	g_	s_
ASV_11201	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_11215	Eukaryota	Arthropoda	unassigned	unassigned	unassigned	g_	s_
ASV_11220	Eukaryota	Oomycota	Oomycetes	Pythiales	Pythiaceae	g_	s_
ASV_11223	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Halitholus	Halitholus sp. PS-2018
ASV_11227	Eukaryota	unknown	unknown	Telonemida	unassigned	g_	s_
ASV_11230	Eukaryota	Chlorophyta	unknown	Pyramimonadales	unassigned	g_	s_
ASV_11234	Eukaryota	Arthropoda	Insecta	Hemiptera	Cicadellidae	g_	s_
ASV_11236	Eukaryota	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	g_	s_
ASV_11237	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_11289	Eukaryota	Oomycota	Oomycetes	unassigned	unassigned	g_	s_
ASV_11293	Eukaryota	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	g_	s_
ASV_11295	Eukaryota	Picozoa	unknown	unknown	unknown	g_	s_
ASV_11303	Eukaryota	Arthropoda	Insecta	Diptera	unassigned	g_	s_
ASV_11304	Eukaryota	Bacillariophyta	unassigned	unassigned	unassigned	g_	s_
ASV_11313	Eukaryota	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	g_	s_
ASV_11324	Eukaryota	Haptophyta	Haptophyta	unassigned	unassigned	g_	s_
ASV_11326	Eukaryota	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	g_	s_
ASV_11363	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	g_	s_
ASV_11409	Eukaryota	Arthropoda	Insecta	Lepidoptera	Gelechiidae	g_	s_
ASV_11413	Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	Fragilariaceae	g_	s_
ASV_11414	Eukaryota	Arthropoda	Insecta	Diptera	Ceratopogonidae	g_	s_
ASV_11487	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11489	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11492	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11494	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11498	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11501	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11504	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11506	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11509	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11510	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11512	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11513	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11514	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11516	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11517	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11518	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11520	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11521	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11522	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11524	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11527	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11537	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11540	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11541	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11543	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11547	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11549	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11550	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11551	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11554	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11555	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11556	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11558	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11559	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11560	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11561	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11564	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11565	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11566	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11572	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11573	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11574	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11577	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11579	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11582	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11583	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11584	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11587	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11589	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11590	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11591	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11592	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11593	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11595	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11596	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11598	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11599	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11601	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11602	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11603	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11604	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11605	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11608	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11610	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11611	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11614	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11615	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11616	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11617	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11621	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11622	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11623	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11628	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11630	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11631	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11632	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11636	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11638	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11642	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11643	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11644	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11645	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11647	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11651	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11654	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11656	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11658	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11660	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11661	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11662	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11665	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11668	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11669	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11671	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11672	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11674	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11675	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11676	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11678	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11679	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11680	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11682	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11683	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11684	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11686	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11688	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11689	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11691	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11693	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11694	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11697	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11700	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11703	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11707	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11708	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11709	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11713	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11716	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11717	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11718	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11720	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11721	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11723	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11724	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11726	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11727	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11729	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11730	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11731	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11733	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11734	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11735	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11736	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11738	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11740	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11744	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11745	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11746	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11747	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11748	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11749	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11751	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11755	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11756	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11757	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11759	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11760	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11762	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11764	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11765	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11768	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11769	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11770	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11773	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11774	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11776	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11777	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11780	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11782	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11784	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11785	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11786	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11796	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11797	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11798	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11800	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11802	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11804	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11806	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11807	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11811	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11822	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11829	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11833	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11834	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11836	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11837	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11838	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11839	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11841	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11842	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11843	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11845	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11852	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11854	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11855	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11861	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11862	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11866	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11867	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11868	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11872	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11874	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11875	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11876	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11878	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11879	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11880	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11881	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11882	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11885	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11887	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11889	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11893	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11900	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11904	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11905	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11907	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11912	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11918	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11923	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11924	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11925	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11926	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11927	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11931	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11933	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11935	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11936	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11937	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11938	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11939	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11942	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11945	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11947	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11948	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_11949	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
